"length","width","size","conc1","conc2","asym","long","trans","alpha","dist"
57.4673,21.3318,3.2991,0.2069,0.1077,35.3189,42.7747,9.0658,1.46265821908936,261.859
62.9393,23.0985,3.1787,0.2916,0.1839,-45.7177,45.992,20.2932,1.48972452562568,285.261
21.2081,15.4439,2.4518,0.4417,0.2668,24.4317,13.2168,9.4113,0.433761313653336,155.149
28.3305,16.2755,2.9069,0.3581,0.2051,3.3218,10.1223,9.663,2.83002339230319,58.3727
50.1329,20.7712,2.9206,0.4262,0.2695,-9.486,42.4254,10.372,1.20219305488394,331.647
30.1127,12.3727,2.6604,0.3628,0.2,29.2892,18.7213,8.6098,2.21003629728489,202.592
19.7239,11.9991,2.2833,0.6563,0.4193,10.2977,20.551,6.8192,2.78775472677582,95.4172
41.4173,12.6865,2.8202,0.3162,0.1581,23.3213,25.3511,7.9122,1.40842402588603,154.443
34.8998,16.0011,2.827,0.3619,0.1839,7.1256,16.2734,6.9719,1.84331044634549,214.487
87.9035,25.3183,3.0752,0.2918,0.172,-28.0846,38.0092,20.0531,1.39520133183377,312.446
35.6385,15.6583,2.8722,0.3195,0.2007,29.2838,24.4401,5.8585,2.13875568940942,60.418
44.3606,19.9812,3.0812,0.2124,0.1091,49.0002,35.5142,9.8992,1.39159739587035,100.395
20.1335,7.3341,2.1599,0.7197,0.3979,-1.244,7.6737,5.4455,2.75442021038117,147.567
36.6722,17.6948,2.7462,0.3013,0.1677,15.5477,30.441,11.0262,1.21105857776698,135.317
63.5841,24.0813,3.2086,0.2041,0.1067,0.3789,74.0868,8.1792,0.496564759239678,182.771
21.7883,9.9614,2.3139,0.5874,0.3228,-2.3395,14.9823,8.5358,2.49385739812574,191.452
29.5335,19.2236,2.608,0.3822,0.201,5.7901,13.4534,14.5651,2.85834473739847,102.963
24.9054,15.5689,2.5557,0.42,0.2573,16.9954,15.3425,10.6957,1.89762274727556,198.518
17.9301,10.1039,2.3522,0.6667,0.3933,19.5482,12.795,5.6509,3.02048097528951,242.055
42.5007,16.7314,3.065,0.2833,0.1468,23.0851,26.0174,13.729,0.735098798423893,205.459
27.5376,7.3868,2.2122,0.589,0.3773,10.5537,11.2293,3.5026,1.74109701330296,193.294
36.55,18.5686,2.7846,0.2726,0.1486,-18.2509,13.6751,8.0377,1.20466028186113,178.061
13.1683,10.8664,2.1804,0.7723,0.4191,-14.5603,3.1062,11.6716,1.673624113176,196.079
75.0843,19.3831,3.2955,0.234,0.1264,66.4779,64.2599,15.7327,1.06669998012878,233.194
44.2526,15.6477,2.7197,0.4023,0.2336,18.6249,39.5971,6.29,1.66155372008156,169.222
16.8791,10.4149,2.4624,0.6793,0.4086,18.1153,12.3424,5.6396,2.17726553438793,213.275
96.7066,32.0713,3.9526,0.1296,0.0652,-40.0193,76.0843,17.6898,0.959902057495011,288.849
38.4841,10.1119,2.4594,0.4549,0.2552,42.9998,27.7518,8.239,1.86069379353071,193.958
17.5785,10.6226,2.4133,0.61,0.3494,20.7664,11.3298,3.5961,2.25875195794705,138.247
109.359,43.761,4.286,0.0733,0.0378,97.1079,85.7857,21.439,0.493056706295396,293.621
17.4019,10.6538,2.3802,0.6458,0.3354,21.1552,10.6136,6.3235,2.39502215027647,184.826
42.9043,21.1065,2.8567,0.1975,0.1036,-27.5023,31.5629,11.5331,1.56779685586211,247.532
73.0165,41.3083,3.77,0.1454,0.0864,45.0334,93.3717,22.1912,1.75502062696064,96.3426
43.8485,15.3149,2.6613,0.362,0.2454,19.1025,32.0309,9.3811,1.74042401920694,109.133
83.854,32.589,2.7197,0.3184,0.1611,53.7396,81.9185,15.8094,1.05217308473836,293.199
29.7465,11.671,2.3531,0.4967,0.3171,35.0728,13.8927,6.3463,2.2458644695621,192.77
73.0124,26.0763,3.5765,0.1639,0.0929,35.2631,71.2318,19.3129,1.68948144742034,203.565
66.8228,25.6181,3.008,0.3368,0.2185,0.4449,23.2932,22.3862,1.503822401447,342.284
31.9086,0,2.2577,0.5635,0.2901,0,0,18.0322,3.00525009107475,177.191
40.0616,17.2468,3.0088,0.3332,0.1935,15.5818,36.7101,9.8772,1.34422137312247,225.938
39.6409,31.0247,3.0267,0.1693,0.087,-0.4115,29.8386,18.8084,2.24094896147281,135.89
26.1602,9.7963,2.3473,0.4899,0.2584,-9.6514,13.5184,1.3333,2.13077409256769,198.947
20.686,7.1638,2.1222,0.7245,0.366,23.7952,10.6607,5.9074,2.08367577475913,187.639
47.59,21.0186,3.1984,0.1887,0.0953,39.7939,22.4525,9.2933,1.37744930799686,177.547
70.3003,25.9827,3.7191,0.195,0.1112,45.7945,76.1355,17.9328,0.848773554119775,262.125
19.3858,11.2812,2.4158,0.595,0.3896,0.7113,6.3464,11.517,2.47385677034346,108.484
19.6355,12.3882,2.5085,0.5147,0.2899,-2.3373,8.4414,9.9707,1.58475668866422,165.483
53.5279,36.5261,3.6064,0.1995,0.116,18.5437,53.703,22.0354,2.36264226364212,122.894
78.998,21.6069,3.2317,0.2299,0.1152,22.0744,79.8408,19.7895,1.61841144936821,262.294
69.769,25.3915,3.5462,0.1493,0.0758,22.9862,45.7923,5.0006,0.807368279974691,230.527
29.4909,15.9736,2.3729,0.3814,0.214,19.0542,27.7684,8.4907,2.24501873618078,134.164
77.8184,27.4015,3.7514,0.1469,0.0798,37.2879,71.6719,18.0313,1.63298678293854,202.141
38.4451,14.0055,2.5459,0.293,0.1835,-0.4145,8.1759,5.3335,1.67271143511129,196.255
78.9361,30.75,3.5039,0.2899,0.16,2.5897,42.3403,10.3801,1.08105247920701,333.065
37.9833,28.9765,3.5798,0.2066,0.107,22.162,25.5179,7.5286,1.95090948506905,102.869
25.43,9.634,2.3086,0.5209,0.3022,-12.167,14.0487,5.0071,2.89505584405785,107.393
29.613,23.3474,3.0118,0.2813,0.1582,5.5195,17.9651,8.898,1.76627958693024,66.4324
33.0182,13.2977,2.4843,0.482,0.2475,16.9823,18.6423,7.6962,2.3764067609984,185.176
44.4009,18.0597,2.5145,0.3609,0.1972,23.6878,30.0681,13.2538,1.59085201919247,182.646
31.1871,16.2535,2.5347,0.4438,0.2964,22.2161,18.777,14.9898,1.34881913434417,152.943
47.1228,13.6892,2.5993,0.3799,0.2201,43.32,21.3999,9.4046,1.91555014665264,129.532
20.061,12.3355,2.4495,0.5329,0.2682,17.1911,13.4884,7.8105,1.55354551823544,165.157
18.1825,10.6833,2.415,0.7077,0.3981,-8.2743,15.8082,4.0825,2.82526304076947,122.215
34.9693,18.383,2.596,0.3701,0.1888,-34.1539,20.7762,17.9987,2.05413695764916,126.901
44.3994,19.0966,3.1239,0.291,0.1568,38.1653,33.7283,10.7433,1.55307857734552,218.792
20.8214,10.3659,2.2577,0.5746,0.3343,-5.8125,16.9632,9.8039,1.40132828337038,161.481
65.8896,19.1164,3.123,0.2546,0.1307,-43.8047,54.8014,13.4706,0.724289363406753,296.428
43.7906,17.3936,2.7135,0.3114,0.1809,28.9941,37.4027,15.2006,1.32701380708154,238.182
19.9214,12.7713,2.5581,0.5477,0.361,13.8345,15.1574,7.9706,1.70079833833671,231.332
25.6039,16.1015,2.6799,0.3678,0.1912,-4.3692,9.8804,9.9835,1.79007597977272,135.066
17.4981,16.4146,2.4757,0.5351,0.3428,13.058,14.1112,10.5218,2.15584213773836,117.827
28.769,12.8974,2.7181,0.3713,0.2115,-1.6653,16.7179,7.409,1.18548830032545,208.336
36.1804,20.2488,2.8814,0.2838,0.1689,-1.7501,20.7803,10.541,2.17144841644907,27.895
27.0374,20.1574,2.8089,0.3758,0.2508,10.1646,20.2247,14.8875,1.80556399751324,207.959
18.6575,9.814,2.3909,0.6301,0.3598,-0.7357,5.8616,6.4813,1.6256695678448,234.69
22.011,12.1287,2.4074,0.5284,0.3112,27.0356,8.5555,7.7021,2.04828556396723,183.082
19.0879,14.9726,2.6112,0.5361,0.3244,19.0211,18.9716,4.8495,2.75487470163185,191.415
45.6732,13.7702,2.5599,0.4711,0.2769,38.5189,39.5442,8.6794,0.93430515021154,175.781
27.5215,8.4269,2.4526,0.5926,0.3651,7.1545,21.8433,9.7234,2.82918254242871,97.0768
27.433,11.8012,2.3874,0.4016,0.2111,7.6437,20.8776,9.2076,1.21098819725506,174.767
34.2036,20.5097,2.8373,0.3055,0.1535,24.8678,16.3435,19.6332,1.42053501220516,263.121
17.2979,16.7727,2.4289,0.4991,0.2737,0.791,7.1006,16.5866,2.86603851500008,174.879
25.1536,16.1568,2.6484,0.3865,0.2393,4.6969,21.2042,8.4416,2.20125268624315,159.54
70.9622,27.5386,3.032,0.275,0.1649,24.5941,55.0603,27.2963,1.86614552022505,254.066
32.1173,8.6703,2.5581,0.5367,0.3223,38.6335,17.8782,11.2552,1.8748323775235,253.279
22.0999,13.2785,2.5599,0.5565,0.3402,12.7705,12.8172,4.2833,2.04979375451594,171.036
26.6236,11.8438,2.5563,0.4194,0.2208,7.3868,17.682,11.307,1.51388742770542,143.83
85.4369,30.3729,3.6503,0.1324,0.0746,17.285,78.4434,16.0943,1.29252799745347,227.554
67.8471,23.3169,3.1067,0.2456,0.1334,91.1437,49.6572,15.9699,0.96024106586765,287.433
20.6361,10.7013,2.2601,0.6264,0.3159,16.4647,17.3129,3.969,1.20317028484575,124.365
81.823,25.5658,2.8069,0.2855,0.149,99.1326,63.9205,14.3195,1.87807885267237,250.153
31.0838,26.4671,3.1676,0.3236,0.1751,-0.5327,22.7429,16.4527,2.18206252290476,31.7618
31.9212,16.7667,2.6566,0.3837,0.2348,3.7913,21.017,3.4354,1.32098176999591,249.375
36.2456,8.6724,2.3064,0.484,0.2593,22.0049,22.7257,1.0619,1.32808234310066,73.605
44.1086,16.454,2.954,0.2813,0.1595,8.0586,22.757,11.0314,0.907083291230176,187.947
93.38,31.0536,3.3826,0.1918,0.0963,49.7334,92.3385,26.8262,1.51643172490184,228.431
24.9624,12.6705,2.5843,0.5286,0.3789,19.1893,11.4913,6.4666,1.68863579203469,127.428
45.9709,14.3558,2.4014,0.369,0.1845,28.5473,17.5377,10.2088,2.34110951006928,184.933
25.9155,21.7162,3.1174,0.3342,0.1744,-0.1817,18.9628,10.3883,2.81052496446133,56.3603
54.8694,21.6446,3.4661,0.188,0.1055,35.9359,46.2773,7.7807,1.45216773235561,215.524
23.6215,10.0757,2.2227,0.5689,0.2844,25.8723,17.2674,10.3683,1.29575761248275,222.857
23.9971,9.9398,2.5179,0.5038,0.2838,-18.5931,15.9046,5.22,1.67978158533892,169.428
18.7573,15.3789,2.6474,0.473,0.2917,-2.8784,6.5901,5.7708,1.8068029003125,47.6311
44.3948,11.0711,2.6744,0.3852,0.2317,35.8881,32.6147,10.9139,1.10016900687623,185.662
32.1863,15.9342,2.5966,0.4101,0.2165,-0.2451,19.1356,7.6402,1.48039683067544,130.957
33.2576,25.5058,2.8363,0.2332,0.1246,9.535,22.892,18.3511,2.28489122686295,158.752
21.5926,12.1154,2.4338,0.5193,0.2744,-28.9153,9.924,7.1984,1.38237778516597,108.756
64.0108,21.0758,3.0372,0.2634,0.1418,-45.5301,10.3277,11.2814,1.40862084686136,296.344
95.1461,41.0282,4.0712,0.1013,0.0511,61.4538,74.6874,19.1065,0.777910413104421,299.567
44.6175,12.9125,2.9292,0.3096,0.1913,11.4099,29.1668,7.3014,1.8175486266947,257.701
40.5198,9.3271,2.4601,0.5615,0.3484,39.4881,34.2152,5.4705,0.960889830121523,195.313
42.1574,18.8897,2.8979,0.2985,0.1537,31.1444,34.7037,15.4835,1.4137448711853,198.627
21.8918,6.6859,2.2776,0.723,0.4195,23.0746,12.9135,6.6104,1.11068113380907,75.0411
51.6326,21.2464,2.894,0.2246,0.1257,38.3125,33.3161,15.5036,1.70973190777054,243.993
13.0856,10.2982,2.2368,0.7884,0.513,12.5878,6.5421,9.7166,2.97161829206812,31.6795
47.0827,34.0011,3.4933,0.1622,0.083,33.9112,32.8818,20.9267,1.24957658491217,93.9152
27.6649,17.404,2.7046,0.383,0.2063,-0.4726,14.0216,12.9188,1.36844626783909,182.331
30.0751,16.9715,2.4976,0.3943,0.2146,11.9192,20.7668,14.6489,2.22587129060065,96.1011
28.7453,10.6247,2.5977,0.5278,0.3371,18.9851,20.6578,6.0474,1.96907117375357,154.98
13.0748,10.8737,2.1123,0.7645,0.4517,-14.0346,4.7986,10.6327,2.00801420062945,197.18
23.8641,22.2821,2.7336,0.3546,0.193,26.6777,20.5925,15.1969,2.51172998592183,136.096
15.0229,12.2192,2.3201,0.6651,0.3517,0.6888,0.3851,5.0592,2.60635468020682,227.002
20.4846,12.2888,2.4158,0.4837,0.2514,0.0812,9.8383,8.4655,2.23705119872161,141.543
32.7981,19.0193,2.73,0.3557,0.2207,24.4236,16.265,11.1378,0.683930276081605,154.899
62.5927,35.2466,3.3442,0.3622,0.2057,29.3027,39.8251,21.9907,1.33665436832598,360.081
91.3656,37.4008,3.7978,0.1461,0.0872,-48.966,61.018,28.0906,1.06861040322917,280.941
101.187,35.7037,4.0786,0.096,0.0484,16.4697,78.5471,7.5265,1.15183561840959,277.938
28.6839,8.2949,2.1732,0.5503,0.3188,14.4179,19.3125,2.4403,1.09947370204683,252.041
33.0671,22.189,2.6924,0.335,0.1756,16.1518,29.0082,20.4612,1.72280193161973,199.272
80.0996,33.8202,3.5356,0.2657,0.1412,23.3353,25.1281,17.825,0.961227794824735,352.474
66.829,33.2279,3.4897,0.2629,0.1384,1.1451,48.8973,14.8388,1.28067245878315,331.581
20.7957,12.4996,2.2292,0.4543,0.2448,-0.4562,3.5952,10.2444,2.89279681590244,157.901
45.4086,29.7234,3.5664,0.1729,0.087,25.7184,39.8268,17.0535,1.64485557168213,116.643
42.1745,21.494,3.0432,0.2698,0.1435,25.5023,31.7311,15.1012,1.49051787502316,204.69
20.7299,11.5605,2.2695,0.5914,0.3683,12.6236,19.8198,4.135,1.29599886214289,70.2896
68.4755,27.1914,3.2319,0.2785,0.1914,-38.2745,50.6974,18.5932,1.60723833050844,291.903
24.4285,0,2.0434,0.7059,0.3756,27.5567,12.9859,0,2.65762028159901,135.89
43.7985,15.563,2.6902,0.2714,0.1357,45.5099,28.5198,6.3077,1.58579836342455,147.389
45.4444,11.349,2.7332,0.3937,0.2486,9.2073,34.8387,8.2332,1.49974067349826,205.448
20.2655,15.6989,2.4955,0.4441,0.2316,24.7215,14.164,3.9816,2.98816721352268,56.7602
29.108,16.6512,2.635,0.3708,0.2074,20.6134,15.4043,4.3751,2.03811821392584,188.885
94.5656,24.9475,3.1767,0.2057,0.1089,53.6245,77.9926,11.0564,1.66905107824126,290.482
23.4048,15.839,2.4564,0.4895,0.278,10.4208,17.4069,14.7473,2.64441392297476,198.631
19.321,16.7591,2.4624,0.4759,0.2914,1.7892,11.5461,11.3353,2.9014534561265,127.306
30.7607,13.698,2.4616,0.3972,0.2401,21.8286,22.3039,12.3671,1.24763730967043,180.545
13.2183,10.8221,2.1351,0.7766,0.3919,-14.9535,0.9057,11.8929,1.62785308265152,151.46
83.4713,18.4533,2.9581,0.391,0.2439,27.5574,31.2314,7.9963,1.33157974670792,357.692
67.4766,29.8525,3.8447,0.1419,0.0809,44.6409,53.1833,8.3472,1.49022335028675,223.58
50.741,36.7379,3.8913,0.1335,0.0678,4.3911,39.5033,14.2597,2.08366472092285,135.605
91.2612,29.9126,3.66,0.2035,0.1043,11.2769,43.9246,10.7067,0.970303140093438,340.59
13.2669,10.3993,2.1569,0.7944,0.4704,13.5434,5.8101,11.271,2.26003080198475,169.349
55.6733,19.326,3.1896,0.3321,0.2039,41.0557,52.473,10.3608,1.11636662799693,250.943
18.3881,16.5036,2.5296,0.6027,0.4505,8.788,12.8557,5.7358,2.83259425595132,127.346
13.0995,10.7571,2.1508,0.7703,0.4629,-13.778,3.2958,10.5492,2.83972707333581,99.477
37.598,19.7521,2.9793,0.2381,0.1306,17.9564,15.8218,9.8806,2.09212458134179,155.814
46.4459,21.7747,2.8739,0.2794,0.1598,17.2378,30.7022,14.6852,2.11670122763472,137.294
50.9379,28.2706,3.4046,0.1836,0.116,43.6241,31.6884,10.9688,2.09845147884357,196.411
45.0049,18.6284,3.0384,0.259,0.1396,0.573,31.2092,15.423,1.74324819799263,238.102
22.3488,12.8311,2.2553,0.5833,0.3472,11.6407,14.4753,8.7341,2.75989500069009,105.479
38.0433,25.083,3.1359,0.2384,0.1239,28.8149,25.6803,15.0552,0.827459794035304,166.196
85.6279,34.8662,3.9472,0.134,0.0677,16.5888,74.0012,25.721,1.17713238255308,286.413
82.5891,16.4813,2.9276,0.2942,0.1742,37.7848,87.6402,9.5267,1.26156257656393,97.1196
55.9692,23.7766,3.0408,0.2021,0.1033,71.9799,24.7609,13.5666,1.34270579087207,175.683
30.6982,16.7852,2.829,0.3291,0.1964,8.8165,19.0026,9.4149,2.18650289571786,157.278
37.3119,17.1725,2.6314,0.3481,0.1834,36.0601,24.4252,5.2623,1.29249326312617,185.909
100.961,46.5423,4.1751,0.0899,0.0478,10.6786,82.1558,25.0621,1.32098176999591,315.529
62.3448,32.0626,3.5533,0.1516,0.0815,40.7165,63.985,20.2344,1.66091024586723,176.991
22.015,6.592,2.1383,0.7345,0.4327,22.6912,13.5859,6.6499,2.65674881129811,119.954
25.7036,16.313,2.7889,0.4488,0.2659,1.7939,18.0822,13.6775,1.70420278907515,122.932
67.6373,32.5679,3.4624,0.1662,0.0905,37.8883,48.8606,23.5379,1.13268058833793,220.402
27.3301,18.1564,2.3711,0.4128,0.2362,3.3111,20.968,13.5505,2.19553252238862,105.775
61.5118,38.5405,3.6745,0.1466,0.0742,15.4284,53.6536,26.34,2.39012659466996,106.772
26.8817,14.6968,2.4378,0.427,0.2135,30.7917,19.3043,7.1459,1.68073019206743,209.183
82.7882,32.0348,3.5019,0.1212,0.0634,67.0641,90.7246,13.7145,1.12235578123872,146.096
13.2703,10.6491,2.1658,0.785,0.4266,14.4291,3.5272,11.7401,2.54867811927493,42.8497
98.5903,23.9551,3.0894,0.1669,0.0916,92.2141,98.9695,15.6326,0.628565768478342,250.684
48.5814,15.7596,3.0336,0.3276,0.1772,41.9293,48.3135,9.3497,1.75099244989273,266.12
34.546,20.8963,2.9157,0.2866,0.156,5.3318,28.0222,4.9595,1.32722772081575,169.467
22.5931,0.0033,2.2418,0.7736,0.4155,-3.9542,13.6766,0,2.09932209920465,234.385
97.2927,25.5448,3.4678,0.157,0.0812,79.0117,81.0806,18.4005,1.76418889202934,264.772
26.2102,13.9899,2.5971,0.3692,0.1985,6.574,15.7111,3.2219,1.93905822711294,172.054
35.8929,7.3843,2.3811,0.5031,0.3056,24.1892,21.891,3.3494,0.873810257866571,179.991
45.71,19.8224,3.1506,0.239,0.1311,24.2414,18.1879,4.9942,1.46885836656879,221.253
75.3265,25.881,3.6141,0.1743,0.0937,30.375,65.9936,12.7916,0.701525617475635,286.684
19.3469,16.4401,2.3096,0.5686,0.2966,-26.1887,10.2652,17.1408,1.49988887654108,104.987
19.605,7.0065,2.2707,0.8097,0.4316,20.2043,13.5906,4.3033,2.12359513707169,80.0587
45.9608,19.8827,2.9302,0.2983,0.1885,37.2304,23.9056,14.2798,1.0688152159656,174.503
84.7047,33.7394,3.0471,0.262,0.1476,18.2757,41.8923,20.8756,1.37282501009529,359.42
36.9247,15.4856,2.9482,0.3346,0.182,42.2854,19.0956,6.7274,1.66422865570726,162.898
36.1482,13.3309,2.6138,0.3601,0.1959,11.5804,15.4709,12.2182,2.05922337895649,148.139
21.5515,16.1259,2.8218,0.431,0.2163,13.3084,7.0258,11.7299,2.73643146413381,46.0426
20.3039,9.1894,2.3096,0.6176,0.3505,23.8253,10.6663,3.4761,2.16418463224453,81.9677
86.9693,22.3447,3.2544,0.2199,0.125,-44.233,73.376,8.8729,1.60244798943709,287.99
27.5225,13.9228,2.4942,0.4808,0.274,-22.0035,14.1893,8.8797,1.81391530704412,144.682
58.2087,20.5589,2.6632,0.3214,0.1726,39.0342,45.1295,11.4194,1.30055722015112,273.628
30.4842,27.2376,3.2831,0.2449,0.1295,19.8131,25.7304,16.7266,2.22419185586075,94.3593
19.7247,12.8248,2.3608,0.5795,0.2985,14.6508,6.771,8.7923,2.05852730383282,220.061
71.0454,31.5358,3.41,0.1988,0.1017,47.2843,70.4096,19.5975,1.44401725856603,264.354
27.0596,15.8193,2.4669,0.4812,0.2884,16.0704,13.371,13.2184,2.48269311094404,114.849
34.6979,12.5605,2.608,0.3527,0.1985,-0.2024,22.787,10.5018,1.87482479025758,102.503
19.1646,17.466,2.5611,0.4725,0.3091,11.0321,15.1562,13.3304,2.89250967459373,187.753
27.388,15.9788,2.7356,0.443,0.2289,26.401,9.4057,8.3257,2.09268402589277,179.746
56.5581,18.4582,2.9598,0.2436,0.1245,18.394,56.5939,13.0424,1.3795489388928,274.787
20.9196,12.3885,2.357,0.4703,0.2484,-1.0318,7.3312,10.5233,2.09626203241483,233.962
80.8379,37.1796,4.0425,0.1007,0.0513,8.7002,75.746,13.7594,1.49643173208904,219.354
67.0368,29.699,3.461,0.1505,0.0915,49.5524,58.883,12.1411,0.630369994309779,128.902
34.7469,14.7559,2.527,0.4458,0.2273,16.4935,27.33,6.4425,1.31705995996402,226.797
105.761,37.9127,3.2134,0.1218,0.0639,81.4085,97.9701,16.2744,1.38069016331179,169.257
22.555,10.4001,2.2989,0.5678,0.3392,22.3943,19.4033,11.0315,2.7466833360109,51.8786
20.2153,12.2239,2.317,0.4964,0.2964,0.3888,3.536,10.8678,2.50450301907558,57.351
40.9211,14.307,2.8624,0.3294,0.1887,-4.9989,15.6654,7.5323,1.54629391929732,204.331
47.9143,21.5263,3.0512,0.2018,0.116,42.4916,29.1216,15.3573,1.72719997022049,147.031
87.5064,28.9553,3.5233,0.1472,0.0823,5.0497,48.4553,18.936,0.761916669293959,264.764
26.8527,15.1268,2.8156,0.3685,0.198,10.413,16.3541,9.8889,2.06870596467236,114.872
35.426,20.6164,2.9345,0.2802,0.1413,-3.8964,27.1753,15.4887,1.34555742567943,143.568
22.8448,0,2.0952,0.7631,0.4056,-3.6145,13.4868,0,1.82881048827386,133.93
80.1359,34.931,3.5736,0.1642,0.0826,-48.8281,66.5127,20.9043,1.50506319520572,282.661
21.0981,10.0481,2.2989,0.5829,0.3492,-3.3794,15.455,8.6319,2.85640404383786,73.1529
20.2065,9.0614,2.3424,0.6273,0.3886,22.1011,12.9607,3.5576,2.40383195861888,215.372
16.4733,11.3066,2.3502,0.6205,0.3549,-3.5313,7.2908,7.0545,2.86501108094809,65.9992
70.8288,18.798,3.1845,0.1713,0.0938,1.8424,52.3164,10.8859,1.47505109190707,235.511
24.388,12.8981,2.634,0.4553,0.2404,-0.9325,7.2219,7.5024,2.11188182501386,124.342
25.0766,15.1314,2.5993,0.4151,0.2277,11.9596,16.6171,10.0893,2.12636208287698,169.707
51.9031,18.659,3.1216,0.3205,0.1636,45.6135,52.1665,12.0763,1.1418079659979,232.177
44.6503,14.705,2.5051,0.5344,0.3203,22.3025,53.1155,12.5878,2.26536977839319,187.865
35.579,15.7688,2.8112,0.332,0.1707,8.2101,23.4049,9.6309,1.65777489551316,196.357
53.6614,28.9423,2.965,0.1322,0.0688,-19.356,31.2701,18.8187,1.98024034090098,210.019
18.2835,10.561,2.1553,0.5594,0.2972,23.6206,9.2274,3.6737,2.27749293516468,230.948
27.6904,15.0452,2.6395,0.3647,0.2099,15.8284,9.4247,8.6228,2.32036969602894,177.865
66.9069,24.5527,2.9258,0.2728,0.1429,70.9717,57.9597,22.2591,1.64434974755231,208.27
25.9211,15.8385,2.5514,0.427,0.2289,0.5114,24.2508,9.7936,1.27708677975696,183.15
101.034,41.5133,3.9779,0.0822,0.0418,95.9793,87.0304,8.718,1.3081389947213,244.833
36.1576,20.6371,2.5514,0.3258,0.1784,44.4843,24.4302,17.3047,1.64569757634572,176.664
13.3518,9.7617,2.2393,0.8242,0.5159,12.5009,8.308,11.1314,2.02818004935564,178.179
25.3507,13.9983,2.5428,0.4585,0.265,14.9816,19.0347,11.9599,2.37536101258971,126.678
33.409,27.8563,3.1828,0.2087,0.1152,0.1712,22.5862,14.4342,1.71515835297344,120.157
50.0306,21.527,2.6781,0.4764,0.3137,31.9591,47.5023,11.1179,1.856421925723,277.506
64.0384,24.0484,3.0235,0.2094,0.1066,96.257,39.7313,9.6702,1.16933022316665,251.885
84.0658,21.2136,3.4673,0.1326,0.0711,9.8491,71.2746,2.2249,1.48208147581645,236.921
43.4342,20.2502,3.2,0.2366,0.1221,47.6462,22.8194,9.8909,0.991645895224279,185.076
20.1027,15.5684,2.4594,0.4861,0.276,22.8429,15.5891,7.7218,3.04657274073236,159.316
27.0734,21.4627,2.639,0.3628,0.1871,-4.6365,12.9546,7.6621,1.06184716469154,101.258
21.6558,12.2628,2.5688,0.5695,0.3117,21.7724,17.3251,7.6043,2.05790510849552,173.668
100.953,37.9854,4.0455,0.0993,0.0498,22.5653,75.94,14.6762,0.946921575875424,297.083
42.0531,11.5287,2.723,0.3217,0.1637,29.2615,32.9873,7.326,1.72196527655292,217.522
35.8471,17.9053,2.6884,0.4037,0.2387,8.2472,24.8861,9.0144,1.42392419393838,204.962
23.5684,12.7034,2.5378,0.5014,0.3203,18.9445,15.1184,9.5639,1.40592078907681,169.334
78.4952,34.573,3.9998,0.1004,0.0504,81.521,70.8718,20.0085,1.36924553164335,218.452
38.9376,19.3007,2.9782,0.2492,0.1341,29.7394,28.2634,7.0968,1.97220075356128,137.406
43.6138,14.0875,2.7612,0.3102,0.1759,40.9211,28.0488,12.7496,1.2811958329212,177.51
23.0609,12.4783,2.301,0.595,0.3275,26.595,12.0922,8.0238,2.24758390259599,149.553
43.0797,16.1449,2.9238,0.2944,0.1663,5.9628,37.1449,10.664,1.34780941251295,222.019
48.2773,35.2634,3.2456,0.1568,0.0792,-11.0934,49.3902,21.0835,2.69455245296609,113.062
21.1271,10.8614,2.2625,0.623,0.3689,16.0867,18.5321,7.8426,2.02633766315939,70.3124
50.4152,22.9184,2.9552,0.1962,0.107,52.5727,19.6213,7.7559,1.98571646264964,158.086
101.616,42.0308,4.1831,0.0799,0.0409,42.1214,84.1463,20.652,0.955605176077018,281.992
25.1784,22.1139,2.6721,0.334,0.1819,2.4741,21.001,17.6159,3.03798540819967,279.873
69.1158,20.1654,3.0461,0.2392,0.1245,24.6108,56.1297,13.4596,0.673700399819095,264.562
60.7624,19.3069,2.8594,0.264,0.1431,55.1505,45.0332,10.6908,1.43148390268617,222.614
31.9036,18.0421,3.0069,0.3002,0.1521,8.4584,18.2193,8.7564,1.96067729485786,111.436
32.5853,16.9986,2.7555,0.3494,0.1923,-6.8633,23.0946,7.1595,1.60020747917063,160.117
26.533,21.2504,2.695,0.2967,0.1625,24.1742,17.2021,9.467,2.50418786531392,192.687
46.1616,18.1845,2.433,0.4502,0.2343,29.9373,41.7788,14.8822,1.69800177168069,190.617
38.436,21.8075,3.0412,0.2547,0.1578,11.8304,24.5385,14.2542,1.82506732944962,168.621
